a,b,LABEL
1.0036,1.05783,Ok
0.20214,7.0871,Ok
0.27024,7.05362,Ok
-0.06344,2.08464,Ok
0.92639,4.51607,Fatal
0.89942,4.83752,Fatal
0.83027,4.81625,Fatal
-0.14819,1.33976,Ok
-0.30429,6.06826,Fatal
0.25119,7.14643,Ok
0.36837,7.16247,Ok
0.94261,1.54514,Ok
0.83182,4.23123,Fatal
-0.65798,4.43257,Ok
0.20207,7.34219,Ok
-0.13327,1.16429,Ok
-0.77329,1.16218,Fatal
0.02645,0.80641,Ok
0.93232,4.88176,Fatal
-0.13066,1.42113,Ok
0.8941,1.59856,Ok
0.25965,7.50336,Ok
-0.27927,5.68365,Fatal
-0.09703,1.33164,Ok
-0.07485,1.73039,Ok
0.87388,0.98229,Ok
0.28587,6.9478,Ok
-0.2973,5.84847,Fatal
0.89845,1.43621,Ok
0.76949,4.6304,Fatal
0.14807,6.49756,Ok
-0.18453,1.21494,Ok
-0.25825,6.01843,Fatal
0.94174,1.53703,Ok
0.19123,6.81534,Ok
0.86814,1.32732,Ok
0.8838,4.39962,Fatal
-0.09377,3.21979,Fatal
-0.10739,1.75091,Ok
-0.33529,5.48145,Fatal
0.88344,4.55541,Fatal
-0.13179,1.48731,Ok
-0.05418,1.8014,Ok
0.97495,1.16784,Ok
0.846,4.63339,Fatal
0.94256,1.24833,Ok
0.86728,4.7651,Fatal
0.94678,0.94963,Ok
-0.20609,5.82411,Fatal
0.25336,7.17747,Ok
-0.33967,5.54172,Fatal
0.891,4.68684,Fatal
0.83558,4.86294,Fatal
0.25542,7.1192,Ok
0.8017,4.7468,Fatal
0.28895,6.86063,Ok
-0.29502,5.9234,Fatal
0.92791,4.45366,Fatal
-0.05188,1.58798,Ok
0.93793,1.3053,Ok
-0.1035,1.97942,Ok
0.20197,7.03254,Ok
-0.02912,1.41367,Ok
0.90263,1.15264,Ok
0.30488,7.25679,Ok
0.89239,1.03566,Ok
0.81341,4.53857,Fatal
-0.12765,1.64826,Ok
0.94784,1.34335,Ok
-0.3593,5.75774,Fatal
-0.2405,5.93363,Fatal
0.77603,4.66467,Fatal
-0.31457,5.61292,Fatal
0.88626,4.82903,Fatal
0.92712,1.40424,Ok
0.97966,1.32104,Ok
0.90342,4.5521,Fatal
-0.23306,5.58369,Fatal
0.96231,4.18271,Fatal
0.17326,7.08009,Ok
0.93015,1.38967,Ok
0.96345,4.15612,Fatal
0.93989,4.39872,Fatal
0.01788,9.70237,Ok
0.98613,1.35749,Ok
-0.29732,6.03509,Fatal
0.26553,6.93268,Ok
-0.30985,5.94165,Fatal
0.29159,6.8749,Ok
0.99074,1.05985,Ok
0.20494,6.96017,Ok
0.2409,7.26986,Ok
-0.09697,1.29756,Ok
-0.2613,6.11812,Fatal
0.30197,6.95062,Ok
0.26749,7.22942,Ok
-0.31178,5.76713,Fatal
-0.17983,1.81251,Ok
0.93458,4.54476,Fatal
0.86323,4.66976,Fatal
-0.06565,1.0914,Ok
0.84263,4.28146,Fatal
0.92878,1.7368,Ok
-0.287,5.91761,Fatal
-0.14128,1.46261,Ok
-0.25117,5.70929,Fatal
0.93544,1.19716,Ok
0.74948,4.38578,Fatal
-0.26125,6.01111,Fatal
0.93921,4.52364,Fatal
-0.36208,6.03559,Fatal
-0.35255,5.60514,Fatal
-0.27138,6.03037,Fatal
0.17258,6.80339,Ok
0.90734,1.57179,Ok
-0.32781,5.56806,Fatal
0.90585,4.47338,Fatal
0.23325,7.35913,Ok
-0.30359,6.0669,Fatal
0.24779,7.19637,Ok
0.87927,4.56438,Fatal
-0.07946,4.941,Ok
0.86454,4.73632,Fatal
0.86254,4.46302,Fatal
-0.11239,1.80038,Ok
0.93619,1.08177,Ok
-0.16838,5.7683,Fatal
0.23152,6.65818,Ok
-0.1594,1.67083,Ok
0.92935,1.44969,Ok
0.21874,6.95623,Ok
0.881,4.72622,Fatal
-0.35799,5.84049,Fatal
0.87705,4.39212,Fatal
-0.15106,1.98216,Ok
0.21696,6.87972,Ok
0.86635,1.08322,Ok
-0.08132,1.69807,Ok
-0.1547,1.58967,Ok
-0.12457,1.26103,Ok
0.88351,4.16262,Fatal
0.24726,7.45718,Ok
0.20417,6.65929,Ok
0.88629,0.98053,Ok
-0.28953,5.71952,Fatal
0.24675,6.99408,Ok
0.92277,4.36474,Fatal
0.89149,1.46134,Ok
0.17523,7.019,Ok
0.93018,1.30647,Ok
-0.38305,6.17086,Fatal
-0.22575,6.17411,Fatal
-0.64855,4.61111,Ok
-0.23436,6.0783,Fatal
-0.27586,5.78961,Fatal
-0.29755,5.60301,Fatal
-0.14218,1.25546,Ok
0.99274,1.33961,Ok
0.91691,1.53407,Ok
0.85476,4.29993,Fatal
0.91326,1.09908,Ok
0.2194,7.01765,Ok
0.87063,4.6245,Fatal
0.80603,4.91666,Fatal
-0.17335,1.47241,Ok
-0.36221,6.07513,Fatal
-0.33192,5.43892,Fatal
0.95522,1.16802,Ok
-0.14796,6.25921,Fatal
0.22089,7.02141,Ok
0.90588,1.01081,Ok
0.24401,7.29082,Ok
-0.14655,1.8257,Ok
0.22586,7.02147,Ok
0.89562,4.57192,Fatal
-0.0911,1.61684,Ok
-0.10431,1.94636,Ok
0.166,7.03653,Ok
0.96273,0.94139,Ok
0.26323,6.94214,Ok
0.22757,7.11459,Ok
-0.29313,5.74358,Fatal
0.86013,4.88141,Fatal
0.96224,1.85085,Ok
-0.16783,1.00967,Ok
0.93785,1.27354,Ok
0.83368,4.60948,Fatal
0.89348,1.44067,Ok
-0.12489,1.39191,Ok
0.16119,6.87861,Ok
-0.25744,5.84886,Fatal
-0.16544,1.51449,Ok
0.23966,6.90485,Ok
0.00199,1.48189,Ok
-0.30835,5.73289,Fatal
0.93746,1.47941,Ok
-0.00622,1.84279,Ok
0.83933,4.83444,Fatal
-0.14299,1.81102,Ok
-0.195,1.74402,Ok
-0.25528,5.79923,Fatal
0.92853,1.62422,Ok
-0.21591,1.51035,Ok
0.6927,4.56468,Fatal
0.1982,7.20707,Ok
0.87566,4.69746,Fatal
0.86758,4.51008,Fatal
-0.37412,5.63634,Fatal
-0.17911,1.91946,Ok
0.17394,7.0425,Ok
-0.24407,5.57237,Fatal
-0.22521,5.81609,Fatal
0.25641,7.06813,Ok
-0.08645,1.79589,Ok
-0.36522,5.83385,Fatal
-0.30264,5.78914,Fatal
0.84768,4.97673,Fatal
0.25866,6.88546,Ok
-0.26183,5.4681,Fatal
0.95425,1.26601,Ok
0.87519,4.59111,Fatal
-0.27832,6.64087,Fatal
0.19041,7.10024,Ok
0.89667,4.33831,Fatal
-0.10224,1.72348,Ok
1.01018,1.47864,Ok
0.0037,1.60726,Ok
0.89486,1.55888,Ok
-0.19227,1.69509,Ok
0.83662,4.45933,Fatal
0.87751,4.59204,Fatal
-0.35511,5.71051,Fatal
0.95609,1.4685,Ok
0.28933,7.18003,Ok
-0.42887,5.98166,Fatal
0.89095,1.42124,Ok
0.8867,4.79823,Fatal
-0.09806,1.87076,Ok
-0.1931,1.96359,Ok
-0.28511,5.96025,Fatal
0.88873,4.35599,Fatal
0.85356,4.8048,Fatal
0.87934,1.13709,Ok
-0.15833,1.88409,Ok
0.85119,1.11634,Ok
0.9532,1.52681,Ok
0.18104,6.75402,Ok
-0.23055,5.75555,Fatal
-0.12795,1.57365,Ok
0.88387,1.12206,Ok
-0.27716,5.88473,Fatal
0.18895,6.9155,Ok
0.93271,1.36045,Ok
0.89766,0.9635,Ok
0.86488,1.12006,Ok
0.87641,1.58524,Ok
0.00331,1.95182,Ok
0.97371,1.6976,Ok
0.91026,4.41705,Fatal
0.27646,7.48244,Fatal
0.92036,1.21857,Ok
1.03476,1.1415,Ok
0.99865,1.26612,Ok
-0.25442,5.47252,Fatal
0.91713,1.32898,Ok
0.22763,7.30929,Ok
-0.34921,5.6336,Fatal
0.15084,6.7928,Ok
0.23204,7.30101,Ok
0.15281,7.06863,Ok
0.24119,7.27216,Ok
-0.28843,5.38892,Fatal
-0.20811,1.36676,Ok
