a,b,c,LABEL
0.85316,7.45202,-591.35671,Ok
-1.02648,1.93897,958.6722,Fatal
0.75391,3.55019,3275.76003,Fatal
-0.93252,2.07864,756.49656,Fatal
0.79433,8.11317,-913.5885,Ok
0.72799,8.12199,-745.15643,Ok
0.78288,8.44698,-924.71968,Ok
0.82699,3.33959,3243.25845,Fatal
0.69254,8.14468,-853.45807,Ok
0.78553,7.61745,-699.72875,Ok
-0.97162,1.85071,1094.62911,Fatal
-0.95489,1.61435,822.75877,Fatal
0.14606,2.16768,2039.59627,Fatal
-0.96046,2.19464,945.39836,Fatal
0.79686,7.94987,-952.81923,Ok
-0.96905,1.76057,619.72621,Fatal
0.06045,2.01446,1911.49928,Ok
0.17014,9.24046,3439.24766,Ok
0.82433,3.65832,3243.29004,Fatal
-0.9245,1.6481,816.94185,Fatal
0.85442,8.13538,-819.31867,Ok
0.10954,1.92875,1998.80442,Ok
0.72279,3.82951,3339.07394,Fatal
-0.96065,1.87786,754.70576,Fatal
0.76898,7.62852,-713.10697,Ok
-0.98399,1.72404,790.9254,Fatal
0.04536,2.29444,1614.60553,Ok
0.75907,7.66009,-899.01313,Ok
0.70965,8.1209,-553.34013,Ok
-0.91986,1.96979,755.71685,Fatal
0.13929,9.57791,3507.61182,Ok
0.85516,7.43829,-919.9708,Ok
-0.44036,8.86619,2833.84071,Ok
-1.0053,2.47957,542.07006,Fatal
0.18214,8.73505,3509.77049,Ok
0.19979,1.94488,2164.16608,Ok
0.1128,2.27668,1883.72606,Ok
0.1603,9.09563,3570.84285,Ok
0.77408,7.90572,-600.43976,Ok
0.11349,1.92568,1904.8362,Ok
-0.98733,1.74593,794.9027,Fatal
-0.92647,2.17583,1054.96346,Fatal
0.79835,8.0,-971.46402,Ok
0.16042,9.07504,3609.16716,Ok
-1.01976,1.99422,776.63426,Fatal
0.211,8.89221,3490.69955,Ok
-1.02711,1.75492,776.39335,Fatal
0.14553,2.10131,1962.54659,Fatal
-1.05444,1.64585,640.46034,Fatal
0.20133,9.18114,3688.6243,Ok
0.82899,8.14946,-636.82445,Ok
0.12385,2.33031,2146.36471,Ok
-1.02823,2.29399,873.36721,Fatal
0.17729,2.366,1862.27806,Ok
0.72512,3.44849,3543.37246,Fatal
0.14131,2.16001,1616.19379,Ok
-0.94457,2.11543,856.34946,Fatal
0.23041,8.84826,3810.78732,Ok
0.78142,7.8852,-737.84817,Ok
0.74168,3.79214,3234.64948,Fatal
0.90232,3.38479,3517.89576,Fatal
0.11783,2.26057,1941.96705,Ok
0.04283,2.50329,1579.35232,Ok
0.77257,7.53057,-628.6623,Ok
-0.91028,2.32301,1054.91731,Fatal
0.09733,2.44302,1918.63765,Ok
-0.96124,2.38285,904.49133,Fatal
-1.00522,2.03542,1052.74719,Fatal
0.21469,9.10112,3601.80297,Ok
0.77893,7.74244,-752.52918,Ok
0.16202,9.16396,3766.84237,Ok
0.2063,8.93124,3828.25492,Ok
-1.0034,1.73183,1055.97445,Fatal
-0.97205,1.83791,1043.55953,Fatal
0.74018,3.48623,3403.98415,Fatal
-1.01236,2.30691,831.67425,Fatal
-0.98546,1.69223,880.07032,Fatal
-0.48758,2.82193,2805.73104,Ok
0.81715,7.92547,-804.49263,Ok
0.68272,3.34635,3576.38511,Fatal
0.10559,1.84372,1987.46364,Ok
0.77174,3.92106,3186.0584,Fatal
-0.9249,2.08021,758.16596,Fatal
0.15322,8.77442,3825.15766,Ok
0.14884,9.49911,3756.29113,Ok
0.79342,7.52582,-897.93013,Ok
0.73557,3.87855,3052.73573,Fatal
-0.9208,1.77167,991.2822,Fatal
-0.9576,1.91759,836.92792,Fatal
-1.05434,1.47604,973.07892,Fatal
0.70344,3.19685,3042.01072,Fatal
0.06175,2.46862,1895.97455,Ok
-1.0078,2.08663,880.92098,Fatal
0.71887,3.62582,3427.72394,Fatal
0.22255,8.7432,3559.56543,Ok
-0.98878,1.93209,741.91435,Fatal
-1.02597,1.97098,910.24894,Fatal
0.28313,9.44348,3502.84437,Ok
-0.91333,2.07006,818.78451,Fatal
0.87113,3.51408,3343.32635,Fatal
-0.98785,2.1689,774.08149,Fatal
0.10421,8.99377,3803.1581,Ok
-0.8207,1.64605,985.71669,Fatal
0.78679,7.60123,-769.01558,Ok
0.16133,8.86539,3753.24749,Ok
0.0234,2.19267,2063.52796,Fatal
0.19004,2.28532,1954.1414,Ok
0.10084,8.86637,3585.32682,Ok
0.83148,7.69713,-624.0515,Ok
0.72263,3.03288,3070.9723,Fatal
0.74136,3.71843,3281.6113,Fatal
-0.65105,7.32751,4892.67636,Fatal
0.12246,1.85305,2099.95128,Ok
0.71555,3.78488,3271.36274,Fatal
0.79007,3.5121,3498.42663,Fatal
0.04465,8.73838,3689.48954,Ok
0.19513,9.01427,3601.29706,Ok
0.1386,9.11515,3602.41081,Ok
0.83668,7.85685,-909.57365,Ok
0.10388,1.95033,2037.53862,Ok
0.09199,2.12491,1628.62403,Ok
0.77738,7.61274,-731.53845,Ok
-1.02788,2.19171,744.8491,Fatal
0.75577,8.00434,-1031.07026,Ok
0.71867,7.70693,-1005.8942,Ok
0.75877,7.81048,-674.52152,Ok
0.80684,7.55064,-811.2753,Ok
0.09041,1.98594,1862.12958,Ok
0.81113,8.06234,-472.44095,Ok
0.80765,3.50279,3197.99535,Fatal
0.76156,7.78244,-445.65392,Ok
0.09535,2.14291,1878.25565,Ok
-0.98934,2.13573,842.09998,Fatal
0.86724,7.89837,-707.95076,Ok
0.14132,9.25063,3482.77043,Ok
0.78374,3.95168,3351.79625,Fatal
-0.96214,2.29324,729.66276,Fatal
-0.96883,1.86307,751.54484,Fatal
0.76047,8.26428,-937.36255,Ok
0.73662,7.79457,-660.90481,Ok
-1.09538,2.52107,788.74613,Fatal
-0.9957,2.18161,829.28526,Fatal
0.76783,3.67675,3279.81011,Fatal
0.05443,1.85867,1985.0884,Fatal
0.08597,2.33254,1590.53292,Ok
0.05172,9.16502,3568.90286,Ok
-1.02302,1.80893,1019.25975,Fatal
0.76036,3.26062,3325.28592,Fatal
0.20964,8.7885,3405.29272,Ok
0.82748,7.95804,-776.19991,Ok
0.84604,8.23739,-726.54141,Ok
-0.71651,2.76262,1108.61654,Ok
0.11865,8.56388,3605.75059,Ok
0.73941,7.77465,-715.65635,Ok
0.09392,8.75435,3825.72348,Ok
0.70621,3.19751,3378.52226,Fatal
-0.99811,1.97007,710.50941,Fatal
0.1468,1.82805,1747.04021,Ok
0.09398,2.36724,1956.99738,Ok
0.18016,9.14751,3689.36523,Ok
0.11898,2.25776,1870.46662,Ok
0.87928,8.00942,-747.64646,Ok
0.23604,9.21254,3652.9188,Ok
0.79105,3.52507,3289.63251,Fatal
-1.01193,2.01281,1217.75902,Fatal
-0.99865,2.04144,920.90498,Fatal
0.82939,7.60947,-571.70623,Ok
0.18094,8.96668,3684.5857,Ok
0.70798,3.49655,3162.08874,Fatal
0.80948,3.15694,3352.43866,Fatal
0.1508,8.43154,3551.58167,Ok
0.78617,8.26285,-659.45606,Ok
-0.97918,1.61469,916.22654,Fatal
0.78194,8.14921,-738.36606,Ok
0.18844,9.2795,3588.89594,Ok
0.07447,2.18848,1658.65879,Ok
0.11916,1.90243,2072.99603,Ok
0.18283,2.27658,1638.28186,Ok
-0.9958,2.1554,790.13336,Fatal
0.14231,1.92851,1917.28872,Ok
0.80244,7.977,-853.55748,Ok
0.06089,2.13363,1752.40608,Ok
0.79096,3.48519,3442.83005,Fatal
-0.94312,2.21817,837.56593,Fatal
0.75492,8.18487,-737.40064,Ok
-1.08357,2.22068,786.85671,Fatal
0.15108,8.9934,3600.54598,Ok
0.05361,1.904,2067.19475,Ok
0.80226,7.91149,-912.71172,Ok
0.11758,9.16303,3749.31869,Ok
0.09829,2.10196,1896.76732,Ok
0.79904,3.24809,3237.33086,Fatal
-1.05436,1.69883,770.90977,Fatal
0.15797,1.97653,1717.37899,Ok
0.78175,7.66702,-906.13176,Ok
0.83017,7.84692,-913.78929,Ok
0.75991,7.98971,-1086.56147,Ok
0.07855,2.1485,1826.88207,Ok
0.14598,9.34327,3825.31129,Ok
0.74992,3.09381,3424.21897,Fatal
0.79218,8.04175,-762.42961,Ok
0.0301,2.22812,2067.78832,Ok
0.77268,8.05078,-932.90922,Ok
0.12918,8.81852,3745.18193,Ok
0.76765,3.87442,3312.52318,Fatal
0.14418,1.92927,1808.05475,Ok
-1.03378,2.20957,828.83844,Fatal
0.78743,2.94689,3412.17537,Fatal
0.71605,8.07299,-869.49316,Ok
0.80238,8.40171,-965.98314,Ok
0.17242,2.4619,1824.2663,Ok
0.76916,7.67401,-643.65841,Ok
0.68998,3.55508,3525.67328,Fatal
0.76221,8.06647,-652.95189,Ok
0.66498,3.57534,3066.4452,Fatal
0.74963,3.52254,3199.83328,Fatal
0.67947,3.52722,3222.71885,Fatal
0.74816,3.55195,3300.38191,Fatal
0.17753,1.77119,1959.87079,Ok
0.07909,2.08432,1855.31814,Fatal
0.73361,3.30093,3121.80572,Fatal
0.17835,8.88269,3523.08768,Ok
0.12466,2.14808,1873.64514,Ok
-1.03945,2.12278,1044.11129,Fatal
0.10925,8.82192,3837.57457,Ok
-1.01042,2.18814,771.71493,Fatal
0.20392,9.20129,3350.52572,Ok
0.71286,7.77709,-704.02987,Ok
0.8288,8.00286,-800.71121,Ok
0.70993,3.17205,3484.63271,Fatal
0.83184,7.78534,-908.27595,Ok
-0.91063,2.238,667.86247,Fatal
-0.95129,2.38683,688.025,Fatal
0.70818,3.54946,3147.82997,Fatal
0.76522,8.16326,-592.65162,Ok
0.17735,9.25218,3834.53393,Ok
0.76207,8.03203,-632.58663,Ok
0.14036,9.25738,3593.12823,Ok
0.63023,3.73641,3362.91108,Fatal
0.18492,1.86526,2122.0815,Ok
0.68902,3.74483,3514.95342,Fatal
0.76939,3.33396,3299.84298,Fatal
0.1074,2.2204,1929.93686,Ok
0.77434,8.1364,-721.55171,Ok
0.85666,7.92106,-875.58577,Ok
0.77262,7.98869,-641.61095,Ok
0.03076,8.93927,3465.98258,Ok
0.81073,7.93625,-698.93535,Ok
0.74186,7.67392,-751.96711,Ok
-0.96819,1.90154,965.4837,Fatal
0.66437,3.37671,3369.07409,Fatal
-0.95035,2.16559,761.44944,Fatal
0.81933,7.81791,-603.0454,Ok
0.80552,3.77711,3319.62701,Fatal
0.19055,1.9755,1924.59231,Ok
-0.95513,1.81347,902.60463,Fatal
0.07186,2.04879,1678.33514,Ok
0.09069,2.1219,1793.03394,Ok
-1.10823,2.26196,968.54295,Fatal
0.12079,9.41452,3528.58413,Ok
0.69939,3.88554,3278.49606,Fatal
0.72546,7.93273,-822.20868,Ok
-0.92716,2.30746,918.32922,Fatal
0.13581,8.91563,3812.04565,Ok
0.70302,3.46311,3440.33946,Fatal
0.74827,2.82721,3462.97016,Fatal
0.08121,9.47457,3634.41113,Ok
0.16066,2.17545,1845.68336,Ok
0.08277,2.26616,1760.55207,Ok
-1.00988,1.65212,932.68031,Fatal
0.74134,7.53859,-934.77674,Ok
0.11766,2.23852,1982.81843,Ok
0.10509,2.25128,1696.1374,Ok
0.11311,9.25625,3631.58553,Ok
0.18493,1.83754,1789.41699,Ok
0.1344,1.85025,1915.26227,Ok
0.10809,8.9698,3525.02514,Ok
0.7114,3.48069,3062.18269,Fatal
-1.01138,2.18803,928.89836,Fatal
0.13101,9.09651,3474.0932,Ok
0.77892,3.29372,3277.36277,Fatal
0.7865,8.26853,-826.23873,Ok
0.13831,2.17732,1928.58676,Ok
-0.95153,2.29503,853.61205,Fatal
0.10687,2.15801,2044.93507,Ok
0.17042,8.61114,3458.00728,Ok
0.10214,2.08773,1784.12336,Fatal
0.10755,1.70199,2120.64917,Fatal
0.02361,3.36233,3920.15417,Ok
0.13751,8.75354,3953.98272,Ok
0.71333,3.85295,3137.3349,Fatal
0.76601,7.89131,-772.09103,Ok
0.72899,3.49681,3339.05408,Fatal
0.02236,9.69607,2219.5864,Ok
0.02905,2.39924,2197.20258,Ok
-0.94283,2.46885,814.63722,Fatal
0.14179,2.1745,2046.00844,Ok
0.02003,2.05371,1877.64562,Ok
0.7251,3.49339,3290.97262,Fatal
0.83246,8.08808,-618.21699,Ok
0.18525,8.75795,3643.19056,Ok
0.01021,2.33865,2011.96748,Ok
0.19278,1.93796,1949.50442,Ok
-1.00202,1.96326,927.19784,Fatal
0.79348,3.53839,3475.16654,Fatal
-0.97438,2.34725,798.25892,Fatal
0.79004,3.83709,3466.54304,Fatal
-0.04208,7.01121,4527.10175,Ok
0.15903,8.93106,3715.34723,Ok
0.151,9.3026,3700.72204,Ok
-0.94718,2.04499,877.01914,Fatal
0.76519,8.13841,-770.83938,Ok
-1.00702,2.3795,964.74671,Fatal
0.10337,2.2499,2050.46645,Ok
0.77904,3.55869,3345.97405,Fatal
-0.98811,1.72493,858.62576,Fatal
0.12544,2.24703,1910.40527,Ok
-0.90807,2.23572,580.15999,Fatal
0.70778,3.18833,3373.85291,Fatal
0.7155,4.03562,3091.80402,Fatal
-0.92294,1.8532,871.91854,Fatal
0.22074,8.98373,3763.20973,Ok
-1.01727,2.07647,625.84807,Fatal
-1.00438,2.13964,865.9391,Fatal
0.07075,2.09965,1661.92151,Ok
0.0951,2.05071,1974.36335,Ok
0.12927,9.09003,3585.04692,Ok
0.75024,8.12746,-809.41734,Ok
0.1286,8.85928,3502.78368,Ok
0.18873,8.91219,3470.41375,Ok
0.66216,7.67658,-822.24972,Ok
0.0077,2.09569,2011.0699,Ok
0.776,3.38494,3200.21437,Fatal
0.73298,3.47106,3236.77622,Fatal
-0.92314,2.10154,805.76514,Fatal
0.75306,7.83417,-527.62674,Ok
0.15978,8.97761,3689.76151,Ok
-0.99444,1.55649,739.16199,Fatal
0.11914,1.65415,1937.73236,Ok
0.01126,1.9411,2067.21872,Ok
0.74338,7.83739,-796.13174,Ok
0.77521,3.50391,3171.40542,Fatal
-0.91609,1.95247,786.97695,Fatal
0.74522,7.83492,-1134.73154,Ok
0.75722,8.06757,-767.39965,Ok
0.80279,7.78558,-803.15433,Ok
0.1965,2.42443,1901.69477,Ok
0.71109,8.2444,-861.05934,Ok
0.80422,8.0366,-880.53762,Ok
-1.0295,2.12153,922.68874,Fatal
0.67315,3.52961,3585.10864,Fatal
-0.99391,1.60346,789.12136,Fatal
0.76176,3.511,3232.11041,Fatal
0.74769,3.18444,3255.83187,Fatal
0.82028,8.31099,-687.85751,Ok
0.72024,3.52791,3184.17951,Fatal
0.1922,9.14902,3470.58587,Ok
0.15117,1.81981,2057.24115,Ok
-0.9113,2.14533,648.49033,Fatal
0.81027,7.59797,-650.67506,Ok
-0.97241,2.04637,984.10972,Fatal
0.1756,1.98194,2072.6716,Ok
0.8498,8.17972,-693.22098,Ok
0.78986,3.56702,3464.00438,Fatal
0.76223,7.87103,-738.42419,Ok
0.80724,7.78638,-766.12465,Ok
0.00943,9.06548,3801.51967,Ok
0.20835,8.94453,3476.51677,Ok
0.74357,3.54409,3350.10785,Fatal
0.12446,1.98037,1937.15987,Ok
-0.91979,1.81932,998.69905,Fatal
0.76639,3.81176,3452.14604,Fatal
0.04171,2.09922,1933.86581,Ok
0.83812,8.08808,-787.01094,Ok
0.1024,1.9107,1859.17669,Ok
0.13143,2.22413,1845.17489,Ok
0.15999,8.84462,3692.27266,Ok
-0.97967,1.91338,598.3397,Fatal
-0.92107,1.89284,679.19489,Fatal
0.09322,2.49503,1853.88375,Ok
0.75589,7.93203,-830.99538,Ok
-1.05865,1.83113,952.42572,Fatal
0.17726,8.6562,3521.26807,Ok
0.0653,2.26967,1764.05486,Ok
0.84211,7.91586,-720.96738,Ok
0.76374,3.62907,3419.50965,Fatal
0.10722,2.03989,1905.4552,Ok
-0.96463,2.01716,946.54639,Fatal
-0.98334,1.76278,1064.63921,Fatal
-0.00626,2.36599,1771.5545,Ok
-0.91465,1.79945,531.57662,Fatal
0.18864,2.45403,1950.52415,Ok
0.6996,8.01758,-663.20487,Ok
-0.66659,6.22601,2618.35478,Ok
0.15427,8.80392,3531.0669,Ok
0.07298,2.00281,1917.85815,Ok
0.11413,2.13139,1747.92343,Ok
0.83566,7.74516,-982.02605,Ok
0.13671,2.53497,1881.5654,Ok
0.03766,1.88779,1804.54957,Ok
0.84277,8.1765,-598.15256,Ok
0.65068,7.65231,-1130.94607,Ok
0.00278,1.88062,1991.91905,Ok
0.17732,9.16578,3473.69692,Ok
0.69617,3.74963,3231.70171,Fatal
0.23047,2.32898,1866.86467,Ok
0.68998,3.73147,3361.79979,Fatal
0.7257,3.25237,3526.27979,Fatal
0.12178,1.78872,1784.91682,Ok
0.13064,9.35837,3527.2678,Ok
0.2142,8.99549,3450.39584,Ok
0.73204,7.64785,-689.97591,Ok
0.84317,7.88951,-817.36647,Ok
0.18413,8.86927,3697.27584,Ok
0.08764,8.95049,3463.07899,Ok
0.76244,7.93133,-505.57962,Ok
0.78601,7.4896,-593.33376,Ok
-1.01275,2.13001,870.91658,Fatal
0.11297,9.10895,3575.35966,Ok
0.13382,9.06597,3559.47616,Ok
0.79549,3.46764,3501.76528,Fatal
0.82518,7.60316,-737.2142,Ok
0.84965,7.6555,-1043.32954,Ok
0.1054,9.4665,3421.74498,Ok
0.05997,2.24921,2091.35508,Ok
0.16567,2.38944,2140.00545,Ok
0.1068,2.08095,1959.94898,Fatal
0.7871,8.06558,-714.23169,Ok
-0.99479,1.96449,661.18627,Fatal
-0.98642,2.25073,966.64251,Fatal
-0.94445,1.95392,706.53393,Fatal
0.84151,8.09538,-1006.0702,Ok
0.70699,3.81035,3309.11192,Fatal
0.16569,9.44153,3632.61477,Ok
0.72039,3.47506,3307.33079,Fatal
0.08929,2.28364,1827.34431,Ok
0.18336,8.68074,3651.52381,Ok
0.78987,7.77415,-881.05366,Ok
0.81238,7.51694,-711.23306,Ok
0.76162,7.61885,-707.21098,Ok
0.12146,2.19876,1978.39819,Ok
0.73449,8.14045,-772.95911,Ok
0.73821,3.812,3613.80869,Fatal
-1.01316,1.78583,645.89876,Fatal
0.11361,2.10642,1829.85289,Ok
0.15622,8.93987,3750.12911,Ok
0.8097,3.50896,3344.48451,Fatal
0.76948,3.29269,3324.31014,Fatal
0.16152,9.32371,3932.40838,Ok
0.77247,7.99462,-591.13739,Ok
0.11853,8.5708,3694.0187,Ok
-1.06545,1.7853,1049.75839,Fatal
0.72463,3.08547,3138.53266,Fatal
0.72248,8.09117,-1031.22936,Ok
0.73389,3.75144,3407.89788,Fatal
-1.01417,1.77858,723.51775,Fatal
0.73132,7.68355,-1041.54195,Ok
-1.00631,2.03869,672.25045,Fatal
0.70875,3.48552,3238.19268,Fatal
0.77916,7.85783,-1124.26576,Ok
0.07174,1.95201,1917.2769,Ok
0.11894,8.647,3522.87235,Ok
0.82948,3.34432,3489.14504,Fatal
0.71236,2.87718,3275.6337,Fatal
0.7303,3.604,3390.48709,Fatal
0.04135,2.34689,1530.39609,Ok
0.76433,3.34713,3279.44861,Fatal
0.76326,8.17713,-441.68921,Ok
0.78653,8.17,-801.76833,Ok
0.84081,7.59281,-681.19285,Ok
0.04732,1.5253,1811.79409,Ok
0.90882,8.01489,-880.13168,Ok
0.7319,3.30071,3207.60794,Fatal
0.76325,3.46896,3459.95118,Fatal
-0.98847,1.61903,903.12098,Fatal
0.77039,3.48462,3306.32879,Fatal
0.05291,2.16865,1986.96852,Ok
-1.04362,1.75189,631.6218,Fatal
-0.99252,2.10059,803.50184,Fatal
-1.00473,1.91966,868.6757,Fatal
0.72694,8.05683,-878.73686,Ok
0.70948,8.12826,-585.66325,Ok
-1.02643,2.1679,790.16,Fatal
-1.05047,2.03543,889.72449,Fatal
0.73866,8.17007,-795.57209,Ok
-1.02767,1.74896,797.95873,Fatal
0.12387,2.52489,1839.4327,Ok
0.73906,3.66033,3297.06862,Fatal
0.63281,3.6189,3537.49372,Fatal
-0.97436,2.07647,1003.31407,Fatal
-0.38426,8.063,2055.9416,Ok
0.18904,8.65422,3673.95123,Ok
0.10729,2.06376,2146.1239,Ok
0.68764,3.49361,3373.48122,Fatal
-0.97372,1.76852,698.8902,Fatal
0.04084,2.48105,2016.59844,Ok
0.04264,2.20705,1803.49783,Ok
0.12519,9.06965,3656.09658,Ok
-0.8681,1.68483,644.44899,Fatal
-1.0227,1.65362,883.88387,Fatal
-0.97536,1.58975,928.85104,Fatal
0.08866,2.36816,1929.29736,Ok
0.22167,9.16209,3608.68589,Ok
0.74269,3.95058,3451.08978,Fatal
0.77386,3.89501,3481.51032,Fatal
-1.01091,2.15044,990.37168,Fatal
0.03271,2.47417,1929.39491,Fatal
0.71392,3.43717,3267.43618,Fatal
0.78633,3.18704,3293.32439,Fatal
0.86927,3.73936,3279.09691,Fatal
-1.00815,2.38645,821.47765,Fatal
0.79452,3.45724,3480.88675,Fatal
0.73203,7.84029,-862.7193,Ok
0.73909,7.9525,-806.3141,Ok
0.00715,1.65891,1919.85446,Ok
0.07002,1.76397,1704.01305,Ok
-0.96973,2.08527,569.39225,Fatal
0.77106,7.84128,-782.71161,Ok
0.80573,3.03654,3062.02685,Fatal
0.79493,7.71729,-699.11026,Ok
-0.88396,2.22048,909.31277,Fatal
0.1499,8.97944,3738.85867,Ok
-0.97255,1.94333,762.65248,Fatal
0.12094,1.78567,1886.69383,Ok
0.14191,9.34305,3502.04085,Ok
0.18226,9.4235,3605.26152,Ok
-0.88102,1.77549,666.0129,Fatal
-0.957,1.97964,806.26588,Fatal
0.76561,3.60623,3260.90493,Fatal
0.13259,9.51537,3484.8937,Ok
0.83825,3.5358,3218.58389,Fatal
0.17075,9.23724,3554.78186,Ok
0.6808,3.72151,3537.16128,Fatal
0.73276,3.43436,3182.36349,Fatal
0.21425,8.7034,3668.13671,Ok
0.83867,7.47807,-819.8912,Ok
0.73694,3.19429,3370.64678,Fatal
-0.99613,1.54045,853.13613,Fatal
0.07242,2.22069,1691.59333,Fatal
0.78832,7.71358,-930.74249,Ok
0.16019,9.01726,3797.25335,Ok
0.70154,4.02381,3400.44757,Fatal
0.74973,3.83793,3227.90588,Fatal
-0.95244,1.64155,977.29835,Fatal
0.73662,3.58217,3532.49032,Fatal
0.81952,7.91556,-734.65189,Ok
0.05891,2.37592,2104.38498,Ok
0.12157,2.22131,2050.60938,Ok
0.76545,7.57592,-597.93743,Ok
0.80114,7.9562,-887.54334,Ok
0.82535,3.37238,3296.86964,Fatal
0.04264,1.91399,1742.59287,Ok
0.13995,2.20332,1982.88118,Ok
0.15969,9.08715,3542.69227,Ok
0.14086,1.98335,1935.96341,Ok
0.17764,9.46465,3758.73848,Ok
0.0974,1.99176,1906.7919,Ok
0.22476,8.70196,3424.5158,Ok
0.05795,1.97006,1849.21576,Ok
0.15222,9.28766,3491.38946,Ok
0.1472,2.12107,2043.71005,Ok
0.13296,8.71092,3578.09138,Ok
0.13729,2.01753,2011.34365,Ok
0.13765,8.97639,3679.5377,Ok
-0.95102,2.13346,872.88892,Fatal
0.1944,9.27503,3717.54729,Ok
0.76103,7.62408,-798.19491,Ok
0.77991,7.80744,-749.60831,Ok
0.81663,7.88726,-866.98801,Ok
0.6383,3.44707,3342.78916,Fatal
-1.03471,2.08853,626.73194,Fatal
0.07725,2.32322,1725.94532,Ok
-0.91764,2.57177,588.63074,Fatal
0.18187,2.28283,1871.8655,Ok
0.15564,2.01681,2065.35312,Ok
0.18401,8.99876,3590.02883,Ok
-0.91285,2.02331,1026.73602,Fatal
-0.93833,1.99164,770.47119,Fatal
0.10528,1.69025,2101.78406,Ok
0.10356,2.26622,1855.24038,Ok
0.81871,7.5996,-583.54097,Ok
0.76839,3.42295,3343.42862,Fatal
0.75876,3.42379,3302.25853,Fatal
0.70353,3.33426,3086.11357,Fatal
0.22847,8.95691,3474.27879,Ok
0.01214,9.00129,3754.08788,Ok
0.80182,7.79622,-799.32465,Ok
0.25151,9.6978,99.04709,Ok
-1.01995,2.07078,777.27014,Fatal
0.68444,3.78437,3402.71814,Fatal
0.01767,2.34429,1895.26551,Ok
0.71738,3.5941,3414.04314,Fatal
0.12051,8.99086,3678.93201,Ok
0.78195,7.7162,-855.33371,Ok
0.10204,2.24606,1935.18883,Ok
0.08551,2.08431,1940.20507,Ok
0.03804,2.38936,1996.4376,Ok
0.17284,2.07812,2187.05965,Ok
0.79532,8.18362,-988.74104,Ok
0.16072,9.34166,3474.47154,Ok
0.21255,8.90922,3405.03463,Ok
0.74966,7.99235,-740.26957,Ok
-0.47236,5.83442,-504.4145,Ok
0.67623,2.95874,3039.39318,Fatal
0.12941,9.27948,3794.96334,Ok
0.71669,3.46348,3372.19654,Fatal
0.76682,3.01305,3281.19052,Fatal
0.11123,2.28554,1784.71464,Ok
0.05408,1.82826,1825.1181,Ok
0.77564,3.86309,3495.73458,Fatal
0.15393,2.45925,1743.96748,Ok
0.74432,3.93837,3261.16762,Fatal
0.1953,9.52694,3706.68236,Ok
0.79915,7.91076,-834.51573,Ok
0.71295,3.25165,3458.84755,Fatal
0.7303,3.85444,3625.65525,Fatal
0.13555,8.87502,3396.79424,Ok
-0.02984,2.3453,2256.71492,Ok
0.66486,8.00397,-719.14139,Ok
0.16484,9.25566,3561.87463,Ok
0.09521,1.97625,1916.71989,Ok
-0.97081,1.76651,823.46462,Fatal
0.77345,3.27223,3058.38805,Fatal
0.07646,2.14352,1684.00536,Ok
0.69104,3.74626,3295.3466,Fatal
0.24959,9.18707,3541.76343,Ok
0.85933,8.0316,-874.52295,Ok
0.76435,3.51947,3142.45829,Fatal
0.71001,3.35091,3523.34764,Fatal
0.14383,8.79706,3714.6879,Ok
0.09014,9.21782,3664.50839,Ok
0.75255,3.2651,3220.54083,Fatal
0.18423,8.46024,3501.02584,Ok
0.74519,3.24672,3176.6435,Fatal
0.15563,1.89656,1854.09954,Ok
0.78038,7.73606,-705.5259,Ok
0.15675,8.86467,3831.37476,Ok
0.71899,7.85295,-1064.35988,Ok
0.13938,1.73604,1913.20253,Ok
0.2097,8.91262,3713.73464,Ok
-0.97692,2.07797,953.62693,Fatal
0.7272,3.87247,3336.03735,Fatal
0.05724,2.04954,2040.88708,Ok
0.738,7.79387,-834.58969,Ok
0.83747,8.29185,-829.79585,Ok
0.01673,2.74122,1901.82608,Ok
0.05259,2.28895,2155.26027,Fatal
-0.90603,1.94455,698.87087,Fatal
0.12762,8.77786,3687.73871,Ok
0.19032,2.29994,1897.04383,Ok
0.05126,2.38673,2014.06954,Ok
0.84182,8.07989,-1029.2325,Ok
-1.03109,2.26786,1026.1029,Fatal
-1.04757,2.04275,772.08498,Fatal
0.11311,8.63437,3688.31901,Ok
0.73588,7.84522,-774.43313,Ok
0.69877,3.76391,3283.07229,Fatal
0.16357,9.47273,3750.44215,Ok
-0.9853,1.68627,704.21027,Fatal
0.84948,7.83794,-674.12775,Ok
0.84493,8.07828,-697.95616,Ok
0.12858,2.10966,1975.1542,Ok
-0.9445,2.22109,697.9322,Fatal
0.73685,3.2466,3727.98248,Fatal
0.21151,8.6955,3720.81007,Ok
0.14307,1.87648,2104.06828,Ok
0.12926,9.26653,3718.36586,Ok
0.80235,8.24363,-900.5023,Ok
-1.06781,1.93284,1029.32983,Fatal
0.18994,8.99725,3600.71177,Ok
0.13537,1.90034,1965.97291,Ok
-1.01212,1.71789,799.74734,Fatal
0.7777,7.79695,-831.80481,Ok
0.68301,3.25603,3111.73738,Fatal
0.19095,8.85754,3418.76265,Ok
0.79569,7.74884,-773.91347,Ok
0.63459,3.57578,3231.17714,Fatal
0.75502,7.84361,-731.29414,Ok
0.10261,2.25285,1824.82734,Ok
-1.03961,2.18245,953.60348,Fatal
0.17632,8.92798,3627.46983,Ok
0.77955,3.52301,3182.17491,Fatal
-0.93632,1.88103,831.38043,Fatal
0.145,2.28206,1897.5048,Ok
